35.5845228,00.0075,042.8663,03131,281.9973,104.5965,1.0027088
35.5539590,03.7682,007.5570,05019,301.1249,123.4082,1.0027078
35.6253180,00.0352,248.0721,00532,133.7194,074.0407,1.0027007
35.4074378,00.0375,254.1804,02570,059.4261,326.3345,1.0027165
34.2456176,20.7510,049.2502,42233,354.1498,195.8930,1.0027486
35.6581188,00.0007,078.2271,00331,255.2339,298.5252,1.0027219
35.5158369,03.6221,010.3971,02277,309.2207,267.3569,1.0027201
35.5606762,00.0472,280.6380,01492,057.8219,129.4888,1.0027160
35.5203731,00.0226,182.9955,01529,139.4109,289.0521,1.0027013
35.7656807,03.8350,073.0880,35936,251.8193,165.1471,1.0027092
35.4074378,00.0530,266.7811,02269,075.7496,294.0386,1.0026951
35.5322630,00.0053,048.2419,03068,271.3085,243.1993,1.0027302
35.8998222,00.0339,256.2520,04943,072.2784,222.1127,1.0026977
36.0317454,00.0592,014.1937,03028,277.1380,196.8771,1.0027109
35.7580912,00.0299,081.4221,03586,252.1016,115.7329,1.0027116
35.4562547,00.0345,251.2100,02729,041.0631,334.5452,1.0027289
35.3907722,00.0529,042.9498,04304,310.0825,307.6305,1.0027128
35.5123474,00.0132,163.2364,02818,152.7828,252.5523,1.0027153
35.7066220,00.0113,133.6484,01775,186.7688,212.2280,1.0027330
36.1337842,00.0347,299.0658,02690,012.6185,106.3033,1.0027164
35.6583805,03.1070,011.5712,02882,302.0923,319.6381,1.0027172
35.4462225,00.0140,072.1370,02370,253.1673,247.3902,1.0027217
35.6585550,00.0161,087.0339,03670,242.8695,304.4445,1.0027145
35.5188029,00.0429,275.9318,01583,036.0853,290.8839,1.0027004
35.4560467,00.0192,122.6713,00448,141.9849,052.7483,1.0027206
36.1321321,00.0187,115.1263,03290,204.9989,093.3424,1.0027139
36.0553560,00.0466,045.1338,03048,293.4290,189.0006,1.0027133
36.1620319,00.0760,299.5083,02558,350.4171,311.2843,1.0027235
35.8442188,04.0640,068.8710,04822,282.6141,173.4983,1.0026572
35.3883851,00.0329,258.5161,00109,173.3254,190.9704,1.0027197
35.5039668,00.0567,285.2220,02259,026.6538,186.7419,1.0027293
35.3407710,00.0557,354.5033,04697,317.4658,337.7796,1.0027791
35.4550334,00.0155,089.3821,02836,209.8943,321.0467,1.0027325
35.4616068,00.0670,358.4837,05293,321.3902,350.3640,1.0027355
36.0051247,00.0153,082.3888,01625,233.0143,241.2624,1.0027088
36.0817443,00.0135,074.5282,02165,200.7158,357.1198,1.0027124
35.5525632,00.0572,250.3201,02514,036.5847,137.6746,1.0027293
35.5853640,00.0146,080.0469,10786,156.3504,004.3571,1.0027244
36.0254962,00.0150,024.3621,00554,349.8752,043.4260,1.0027097
35.6557634,02.5024,012.7364,02807,308.8070,297.7800,1.0027176
35.5543952,00.0593,271.0136,01265,035.0538,128.1573,1.0026858
35.4962088,00.0799,265.6833,01557,068.5018,147.4455,1.0027096
35.4936789,00.0455,325.3670,04332,359.0993,143.3756,1.0027218
35.3141552,00.0517,099.9772,02610,240.1183,019.8778,1.0027080
35.5198497,00.0113,080.2121,02784,245.4286,282.9341,1.0027133
35.5221179,00.0305,206.2226,01069,067.6524,347.2165,1.0027088
35.7622785,00.0471,109.6853,02707,217.9257,144.1490,1.0027228
35.5956310,00.0552,281.3852,03067,036.5734,087.6701,1.0027118
35.4074378,00.0345,251.5511,01977,055.6353,332.6464,1.0027241
35.5372964,00.0082,134.3519,02832,184.3149,323.9171,1.0026945
35.5727132,00.0687,032.9108,04846,282.2171,061.1327,1.0027431
35.6948451,00.0163,083.4841,02384,239.4553,146.6525,1.0027202
35.4727150,00.0159,085.8252,01215,222.9316,343.5051,1.0027030
36.0660803,00.0445,254.3499,00235,099.7721,061.5234,1.0027145
35.4914666,01.3765,015.8256,01967,139.8429,295.3241,1.0026767
35.6948451,00.0422,244.8555,02625,094.2895,130.2966,1.0027105
31.2784871,30.0923,123.6570,00326,010.8737,353.5008,1.0026931
35.5191518,00.0188,083.6381,02274,227.7610,293.4216,1.0027154
35.5324366,00.0559,261.5870,00820,226.7108,069.3860,1.0027987
35.4636900,00.0189,089.6715,02878,221.9135,230.5400,1.0027122
36.0641358,00.0325,289.9405,02757,017.0968,109.7178,1.0027162
36.1651106,00.0280,039.8263,02988,268.2859,269.5742,1.0026902
35.5368607,00.0116,076.3142,01913,233.3442,030.9346,1.0026952
35.3907722,00.0563,108.4588,00727,174.0111,018.1797,1.0027093
35.5598910,00.0209,163.0186,01152,140.7844,160.0743,1.0027240
35.5404374,00.0543,028.6414,01479,311.3494,019.1964,1.0027616
35.5220306,00.0503,267.2863,02055,039.8854,313.2194,1.0027421
35.3485108,54.1572,184.2336,86296,231.8354,318.0437,1.0024678
35.4074378,00.0555,222.4510,04294,113.1267,298.1011,1.0027326
35.7272155,00.0082,095.2497,05921,217.9865,085.7743,1.0027248
36.0379923,02.4307,100.2233,02882,238.5258,173.5340,1.0027249
35.6310756,00.0395,126.4272,01355,092.4101,267.6658,1.0027302
35.6491094,41.5143,145.4957,759478,270.5808,088.6398,1.0025308
36.0254962,00.0266,087.3944,01744,317.3518,013.8658,1.0026905
35.6998176,00.0634,304.9499,04727,017.8277,173.3096,1.0027096
35.5662593,00.9232,052.6864,05402,172.3820,272.9597,1.0027210
36.0641358,02.2214,354.2980,02053,345.8561,076.3303,1.0027193
35.5595421,00.5464,099.4561,03551,234.6119,127.9721,1.0026810
36.0199364,00.0576,282.9295,02309,022.0344,117.8443,1.0027290
35.5900798,00.0313,238.1968,02333,091.2639,083.1572,1.0027179
35.4358549,51.7005,299.9340,72646,210.1939,256.6958,1.0030297
35.4616068,00.0135,025.7014,00612,343.3647,300.1373,1.0027343
35.4565164,00.0152,125.2851,02444,212.2901,290.8489,1.0027047
35.6074403,00.0255,208.9729,01836,130.0348,129.9106,1.0027084
35.4856532,59.1008,062.9599,48199,206.3501,157.1809,1.0029692
35.5408736,00.0393,249.7801,01041,294.4177,177.4576,1.0027119
36.0049417,00.0058,072.5210,02503,224.5488,251.8169,1.0027058
35.9124823,02.2087,338.3555,01644,343.9959,206.8481,1.0027233
35.5217689,00.0419,295.9135,02103,095.2998,227.7394,1.0027228
35.5956310,00.0147,104.5369,08056,178.4385,120.7343,1.0027135
35.5257664,00.0167,101.3806,01523,231.1543,078.8724,1.0027292
35.6074403,00.0762,267.3188,02533,301.8148,254.2917,1.0027246
35.7838258,02.8129,074.1924,11214,127.3076,026.0005,1.0027248
36.0870429,00.0250,101.4138,07569,346.7863,160.8492,1.0027040
35.5720220,00.0514,282.4423,02598,034.3284,280.3236,1.0027151
35.7669021,00.0430,241.5930,00592,119.9363,135.4137,1.0027013
35.3504355,54.4297,186.6508,66983,224.0109,305.4321,1.0027794
35.4560467,00.0372,027.1471,04220,327.9199,322.3620,1.0027081
35.6998176,00.0453,271.9476,00593,100.7085,123.5356,1.0026960
35.4700380,00.0356,221.1188,03210,097.2744,022.8869,1.0026954
35.9010244,00.0687,273.3598,03475,079.1733,236.1287,1.0027579
35.4727150,00.0633,108.6757,01995,219.3674,322.7210,1.0027248
36.0254962,00.0540,277.8363,02679,027.8968,111.0866,1.0027190
36.0553560,00.0706,044.5561,02386,263.5790,226.4492,1.0027000
35.4074378,00.0598,010.0397,04448,209.5244,053.8467,1.0027160
36.0671598,00.0222,351.8776,02899,325.9236,124.0473,1.0027192
35.8239794,00.0245,089.9453,02724,243.6910,277.4445,1.0026999
36.0519996,00.0651,015.5270,04468,301.1012,212.7208,1.0027138
35.5943747,00.0260,090.3549,02751,224.0345,278.7056,1.0027041
36.0817443,00.0598,270.8122,01931,033.2260,325.5731,1.0027276
35.4365865,51.7929,299.5031,63524,213.3828,233.4291,1.0028531
35.5675678,02.9663,119.4473,02189,216.7464,169.1379,1.0027195
35.6011880,00.0087,113.4255,03989,276.3585,003.3362,1.0027287
35.8448896,01.7580,083.4682,02721,017.1517,090.1713,1.0027400
35.8518809,00.0148,085.4724,00345,217.8349,226.1992,1.0027095
36.0746288,00.0136,033.5372,01928,288.7603,177.2330,1.0027334
35.7919075,01.8743,069.3818,08304,280.2337,128.5836,1.0027056
35.5142666,02.5518,002.9153,58335,004.8580,211.4873,1.0027158
36.0893514,00.0072,024.8933,02563,306.9349,267.1198,1.0027133
35.5899062,00.0144,106.3524,02511,217.2461,099.4779,1.0027231
36.1620319,00.0248,098.8571,03012,213.2788,288.5710,1.0027381
35.5208966,01.8254,041.4295,02934,306.8844,265.8369,1.0027320
35.5590187,00.0179,109.9995,02336,239.2200,110.2182,1.0027038
35.5605889,00.0592,279.0129,02375,047.3578,141.4505,1.0027111
35.5161858,00.0170,055.4700,02416,243.2629,290.1060,1.0027271
35.6974622,00.0276,155.4426,01655,211.5294,116.6623,1.0027313
35.5673933,00.0170,085.9304,03199,236.0331,182.4747,1.0027231
36.0644373,00.0183,091.3033,01943,221.1711,098.2826,1.0027137
35.4616068,01.0104,358.9061,00740,284.3307,026.5250,1.0027217
35.4616068,00.0460,099.0967,02200,204.0299,002.1048,1.0027159
35.7537294,00.1051,257.6119,05588,089.6072,078.8951,1.0027601
35.2560498,00.0177,108.0891,02957,072.5438,113.9025,1.0027130
35.5782705,00.0434,268.1649,01962,046.4451,058.7757,1.0027356
35.9310594,00.0038,080.3674,00942,080.5308,250.8171,1.0026952
36.1654115,00.0979,250.7045,03672,009.0967,322.7069,1.0026991
36.0870429,00.0575,112.7405,01068,217.2109,279.0572,1.0027117
36.1417315,00.0205,088.5474,02076,230.2873,173.9487,1.0026834
35.8930325,01.6213,083.7749,06048,223.7208,232.4828,1.0027002
36.1736010,05.4741,068.5087,03217,242.3052,230.1900,1.0027190
35.4990003,00.0143,157.9793,01466,080.5388,258.1846,1.0027091
35.5193263,00.0166,316.8650,02241,004.4054,284.8197,1.0027062
35.4560467,00.0650,014.1231,02198,300.9396,004.7362,1.0027112
35.5220306,00.0159,097.9710,01911,213.4970,309.0937,1.0027181
35.5257664,00.0141,103.1538,02532,212.4513,095.3130,1.0027260
35.7229971,00.0616,011.7941,02964,234.4530,218.8472,1.0027094
36.0050027,00.0191,101.0563,02703,228.6211,221.6391,1.0026816
36.1626332,00.0781,009.2676,04134,296.8050,299.9695,1.0027066
36.0618910,00.0157,093.3420,01845,205.8309,102.9671,1.0027128
34.7503379,04.0279,331.1549,04193,354.8112,263.1283,1.0026878
35.5221179,00.0526,254.0134,03273,030.9494,336.1540,1.0027237
35.5434907,00.0217,306.9675,01965,030.3980,038.4208,1.0027084
36.1663144,02.2795,338.4253,02183,334.3105,262.4949,1.0027242
36.1334828,00.0403,280.1242,02991,036.5385,109.3120,1.0027163
35.5268823,00.0434,267.0371,03106,032.7701,276.7002,1.0027198
35.8445237,00.0239,084.0811,03065,228.3860,223.9987,1.0026936
36.0607677,00.0602,330.4313,05653,007.9356,185.1572,1.0027186
35.5238626,00.0122,102.3924,00373,198.8091,329.0217,1.0027221
36.0698536,00.0565,283.9004,02351,022.5111,172.9089,1.0027019
35.7605338,30.5858,098.9262,20423,191.6634,172.5944,1.0027558
35.4990003,02.7008,352.6214,52741,181.9548,322.1114,1.0027246
35.6828066,02.3811,021.5008,02350,288.7848,094.6714,1.0027219
35.4789360,00.0138,323.9097,01073,003.5125,061.1662,1.0027189
36.1318317,00.0139,083.5712,00286,185.7088,137.7291,1.0027266
35.7547763,00.0511,353.3412,02057,310.1921,128.0441,1.0026895
35.5490738,00.0163,094.9332,08324,197.5624,113.3236,1.0027206
36.0900922,00.0623,271.7884,01946,085.9749,234.3630,1.0026990
35.6074403,00.7512,333.3705,07652,336.3977,154.0721,1.0026524
36.0498020,00.0565,003.5005,02574,292.0498,245.5268,1.0026822
35.5213278,00.0180,075.3008,00716,058.8420,071.4943,1.0026997
36.2229205,00.1192,104.1147,04285,218.8284,287.4372,1.0026990
35.9032009,00.0623,263.3283,01360,076.1043,215.2393,1.0027271
36.0903931,00.0174,086.1551,00329,227.9528,275.7328,1.0027037
36.0254962,00.0557,275.6943,03227,050.9145,090.0088,1.0027181
35.7776321,00.0545,256.9268,01067,061.5146,235.9171,1.0027176
35.6208690,00.0630,265.0352,04114,032.7938,133.9110,1.0027186
36.0917348,00.0779,117.2182,00280,203.4130,285.5207,1.0027302
35.3574542,04.8216,337.6233,01436,269.1717,334.9347,1.0027563
35.5900798,00.0329,275.0544,04059,069.0126,077.4788,1.0027167
35.5418332,00.0245,095.6708,01551,223.3615,047.9887,1.0027270
35.5427056,00.0845,273.1608,04618,025.0573,073.2915,1.0027423
35.7608828,00.0534,256.2918,00547,013.8904,194.0988,1.0027236
35.5622464,00.0409,257.7251,00054,060.5765,158.1273,1.0027214
35.5195880,00.0521,066.4672,02767,254.6689,286.0787,1.0026738
35.5406119,00.0289,352.3077,03896,323.9429,044.0094,1.0027406
34.7556865,28.8479,279.4115,18044,181.3989,359.6807,1.0027348
35.6249691,00.7542,315.7102,02939,043.2095,094.9555,1.0026782
36.0897912,00.0235,160.5475,00155,253.1364,171.8227,1.0027155
36.0379923,00.0707,044.0504,02997,191.9925,275.3603,1.0027171
22.0152778,00.1488,089.3604,02955,280.8669,194.6941,1.0027767
35.4979069,00.2515,099.5341,00804,288.5454,194.3368,1.0009638
35.4074378,00.0444,266.9220,01804,034.9697,334.9202,1.0027233
35.5029271,00.0409,268.2823,00842,025.8992,140.8920,1.0027182
35.7807726,00.0562,051.4792,02609,243.3953,276.5873,1.0027412
35.7884931,00.0368,332.1781,02532,004.0250,173.5377,1.0027199
35.7229971,00.0307,114.0486,02042,168.9693,182.1769,1.0027157
35.5623336,00.0345,197.9027,01064,104.1554,175.2194,1.0027245
35.5266089,01.8634,188.4030,18439,012.8582,205.4481,1.0027336
35.4436055,00.0164,087.1609,01711,033.1754,078.3578,1.0027075
36.0671598,00.0522,257.0761,01550,039.8799,150.0799,1.0027118
35.7602721,00.0456,255.0343,00367,176.1539,029.8486,1.0027347
35.5956310,00.0568,274.2099,02999,175.6866,313.7535,1.0027214
36.0657432,00.0151,092.5829,01135,272.8560,053.6532,1.0027135
35.5523015,00.0129,090.3444,00201,171.1245,161.4586,1.0027226
35.5399140,00.0246,009.7281,03307,005.8421,341.1340,1.0027339
36.1032709,01.7678,096.6081,02849,324.6589,209.8376,1.0028208
35.6005858,02.9518,343.8450,51850,181.5543,169.5563,1.0027101
35.4949380,00.0176,084.9816,00131,204.3282,327.9746,1.0027258
35.4074378,00.0210,086.0543,01255,138.5368,053.0976,1.0027103
35.6256220,00.0069,202.3890,00455,247.9389,154.2114,1.0027128
35.6011880,00.0020,117.9194,02847,195.1074,077.5917,1.0027119
34.7477803,28.7480,279.4996,17954,179.5399,055.3155,1.0027685
35.2848962,53.2484,322.7463,34636,194.0977,174.6712,1.0026055
36.0379923,00.0434,255.8865,02665,052.0533,199.7222,1.0027284
36.1626332,00.0127,090.2476,02388,218.9359,296.1298,1.0027123
36.0660803,00.0200,097.1962,00444,282.8406,035.5731,1.0026939
35.4960520,00.0091,002.6003,02177,318.7410,272.5693,1.0027015
35.7498910,00.5906,234.0356,00875,012.0887,159.1581,1.0026020
35.5203731,00.0285,345.7504,03288,356.4586,269.2467,1.0027026
35.4974301,00.0150,078.8451,00112,202.2542,207.0881,1.0027225
35.4155851,00.0176,080.8080,00728,164.7178,342.6218,1.0027080
35.4671581,00.0673,029.7192,01697,295.3823,329.1424,1.0027134
35.8479242,00.0623,270.5840,07669,009.1537,242.0746,1.0027215
35.8239794,00.0175,088.7146,00383,124.4644,037.4690,1.0026957
35.5494227,03.1055,340.7358,58152,359.2518,066.9974,1.0027198
35.5740951,00.0540,117.9835,06755,248.8996,128.9831,1.0027379
36.2284278,00.0422,258.0723,00338,111.6544,193.3315,1.0027146
36.0120321,52.8180,285.7506,47627,183.2367,124.1911,1.0025834
35.4969416,00.0089,071.5114,01988,239.7808,141.9665,1.0026943
36.0254962,00.0475,264.1897,01844,041.7463,116.8656,1.0027132
35.4399415,05.0292,328.2989,03289,004.7788,206.2391,1.0027223
35.7061858,00.0066,124.3664,00582,131.7224,274.4584,1.0027270
35.9129942,00.0478,272.0944,01978,037.4420,203.6274,1.0027436
35.5549186,00.0658,270.8832,01780,050.9468,115.4829,1.0027506
35.5529994,00.0528,268.9717,01456,350.8564,166.9270,1.0027121
35.3907722,00.0622,264.8248,04350,355.7632,040.1162,1.0027623
