00.0326	303.6773	0.1906	012.4791	043.8120	1.0027282
00.0871	279.0325	0.2314	024.1368	209.9731	1.0026976
00.0185	087.4456	0.6100	175.9995	300.0683	1.0026808
00.0124	077.4728	0.7210	241.0069	015.5233	1.0027138
43.2160	276.3085	0.7524	269.8821	081.7075	1.0027684
00.0017	111.2640	0.2630	194.1492	143.5281	1.0027111
00.0172	101.1885	0.2010	163.7172	220.0566	1.0027189
00.0923	270.2226	0.5339	101.5604	006.0368	1.0027299
05.7679	313.3712	0.2213	010.6600	346.5009	1.0027449
00.0242	154.9436	0.1468	267.7641	012.4844	1.0026796
00.0165	083.5315	0.2511	234.4646	324.5899	1.0027270
00.0661	040.6832	0.4153	298.7308	002.9204	1.0027139
00.1214	276.3476	0.5415	349.2915	161.1334	1.0027292
00.0427	247.6526	0.2163	078.5612	058.8677	1.0026976
00.0244	114.0864	0.2140	256.1363	082.2278	1.0027252
05.7789	330.1893	0.1311	075.8277	181.5704	1.0027231
00.0548	202.7194	0.1633	133.1422	126.7694	1.0026741
00.0387	318.7207	0.5289	359.5596	137.5492	1.0027034
00.0019	216.1324	0.2696	080.0089	239.0180	1.0027453
00.0169	095.0978	0.2508	204.4743	103.0158	1.0027206
00.0534	335.5484	0.3451	033.7967	078.5963	1.0027182
40.8034	013.3746	0.7508	268.9831	085.4974	1.0029484
00.0153	112.7991	0.3081	203.7794	262.2782	1.0027174
00.0238	100.9671	0.1534	167.5501	257.0301	1.0026836
00.0582	322.3010	0.1941	342.9583	328.7362	1.0027202
05.2096	317.4781	0.2006	353.6454	283.4055	1.0027153
00.0174	083.9906	0.2329	236.1298	062.5955	1.0026962
00.0117	049.2695	0.1223	260.4735	330.3255	1.0027109
00.0253	094.1959	0.6150	211.0286	245.3877	1.0027042
00.0402	050.8492	0.4137	302.8512	340.4768	1.0027044
00.0443	261.3127	0.1276	059.2446	273.3073	1.0027364
00.0677	118.0903	0.1950	084.9434	284.8743	1.0026989
28.8875	111.7581	0.2162	185.7083	180.4419	1.0027391
00.0028	117.3097	0.3430	220.5325	311.8260	1.0027050
00.0279	114.8365	0.4810	318.0619	030.8747	1.0027148
00.0532	260.8950	0.1471	185.3976	173.7847	1.0027044
00.0168	096.4011	0.1419	224.4550	133.3114	1.0027181
00.0191	066.0311	0.2667	219.7638	142.5340	1.0027102
00.9726	277.7013	0.1420	234.4850	094.8248	1.0027418
55.0421	183.4724	0.2546	196.9703	055.4301	1.0025769
00.0116	126.0423	0.1462	132.4141	056.5991	1.0027280
00.0165	097.4231	0.1892	267.0564	198.8315	1.0026922
00.0160	087.1804	0.2141	224.0700	259.8286	1.0027142
00.0161	089.0588	0.1598	223.2573	140.3087	1.0027190
00.0038	338.2411	0.3520	274.8583	354.7842	1.0027167
04.1437	311.1908	0.3960	346.9721	227.4507	1.0027178
02.0631	261.4256	0.1041	083.3490	136.6609	1.0026946
00.0054	041.4694	0.3000	246.6726	071.4387	1.0027321
00.0153	093.1010	0.2227	245.6038	199.6490	1.0027177
00.0057	243.5477	0.6270	147.8114	150.3826	1.0027063
00.1132	273.1607	0.4403	157.5424	031.3444	1.0027221
00.1182	276.0984	0.2270	000.2380	195.2086	1.0027288
00.0230	124.6224	0.5800	320.1467	019.8403	1.0027143
00.0790	267.2897	0.5559	335.9895	341.3052	1.0027366
00.4214	274.0708	0.2360	008.2981	159.2187	1.0026708
00.0219	258.5302	0.1587	058.5350	226.5217	1.0026875
00.0673	121.7913	0.2732	034.3631	289.8828	1.0027376
00.0584	273.0526	0.4857	001.8405	334.1398	1.0027174
00.0119	083.3545	0.2194	229.0827	170.5942	1.0027088
00.0607	261.1387	0.3767	012.3238	090.6433	1.0027030
00.0577	099.8411	0.9410	214.9688	159.4531	0.9930502
02.3212	287.6719	0.2896	211.9877	298.5246	1.0027145
00.0632	319.9901	0.4218	341.8911	057.3398	1.0027655
55.3026	062.3935	0.1496	196.0295	165.7036	1.0027719
01.2868	295.0145	0.1809	063.8114	248.8890	1.0027263
00.0150	112.5508	0.2166	207.0024	059.4700	1.0027265
00.0204	085.2826	0.4500	082.3957	249.2363	1.0026797
00.0063	260.0767	0.3526	128.3208	135.0994	1.0026972
55.0626	179.5295	0.1240	183.0760	183.6869	1.0027982
00.0298	140.5797	0.6400	287.1479	271.5759	1.0026998
00.0101	086.9478	0.8430	173.6822	112.9031	1.0027044
00.0170	082.1286	0.2870	257.1327	249.9098	1.0027095
00.0241	096.0417	0.7410	287.8428	320.7672	1.0027374
06.2504	309.3817	0.3568	356.0935	207.3511	1.0026997
00.0302	336.1497	0.1319	034.7387	027.9965	1.0027098
00.0441	253.1354	0.5966	086.2756	154.4883	1.0027059
58.5877	305.2676	0.2356	180.3005	044.3918	1.0027193
00.0139	129.3407	0.2192	176.8735	084.2508	1.0027046
00.0324	206.7702	0.2077	158.9099	174.0711	1.0027028
00.0083	141.8605	0.1837	173.8558	171.5899	1.0027066
00.4794	282.2956	0.3957	039.3372	234.3936	1.0027167
00.0756	290.1214	0.5166	053.9647	163.1578	1.0026858
